Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2012-04-03,4.94,4.94,4.94,4.94
2012-04-04,4.94,4.94,4.94,4.94
2012-04-05,4.94,4.94,4.94,4.94
2012-04-10,4.94,4.94,4.94,4.94
2012-04-11,4.94,4.94,4.94,4.94
2012-04-12,4.94,4.94,4.94,4.94
2012-04-13,4.94,4.94,4.94,4.94
2012-04-16,4.95,4.95,4.95,4.95
2012-04-17,4.95,4.95,4.95,4.95
2012-04-18,4.95,4.95,4.95,4.95
2012-04-19,4.95,4.95,4.95,4.95
2012-04-20,4.94,4.94,4.94,4.94
2012-04-23,4.94,4.94,4.94,4.94
2012-04-24,4.94,4.94,4.94,4.94
2012-04-25,4.94,4.94,4.94,4.94
2012-04-26,4.94,4.94,4.94,4.94
2012-04-27,4.95,4.95,4.95,4.95
2012-04-30,4.95,4.95,4.95,4.95
2012-05-02,4.94,4.94,4.94,4.94
2012-05-04,4.94,4.94,4.94,4.94
2012-05-07,4.94,4.94,4.94,4.94
2012-05-08,4.95,4.95,4.95,4.95
2012-05-09,4.94,4.94,4.94,4.94
2012-05-10,5.05,5.05,5.05,5.05
2012-05-11,5.06,5.06,5.06,5.06
2012-05-14,5.06,5.06,5.06,5.06
2012-05-15,5.06,5.06,5.06,5.06
2012-05-16,5.07,5.07,5.07,5.07
2012-05-17,5.07,5.07,5.07,5.07
2012-05-18,5.08,5.08,5.08,5.08
2012-05-21,5.08,5.08,5.08,5.08
2012-05-22,5.08,5.08,5.08,5.08
2012-05-23,5.09,5.09,5.09,5.09
2012-05-24,5.09,5.09,5.09,5.09
2012-05-25,5.09,5.09,5.09,5.09
2012-05-28,5.1,5.1,5.1,5.1
2012-05-29,5.09,5.09,5.09,5.09
2012-05-30,5.1,5.1,5.1,5.1
2012-05-31,5.11,5.11,5.11,5.11
2012-06-01,5.11,5.11,5.11,5.11
2012-06-04,5.11,5.11,5.11,5.11
2012-06-05,5.12,5.12,5.12,5.12
2012-06-06,5.12,5.12,5.12,5.12
2012-06-08,5.12,5.12,5.12,5.12
2012-06-11,5.12,5.12,5.12,5.12
2012-06-12,5.11,5.11,5.11,5.11
2012-06-13,5.12,5.12,5.12,5.12
2012-06-14,5.12,5.12,5.12,5.12
2012-06-15,5.11,5.11,5.11,5.11
2012-06-18,5.11,5.11,5.11,5.11
2012-06-19,5.11,5.11,5.11,5.11
2012-06-20,5.12,5.12,5.12,5.12
2012-06-21,5.13,5.13,5.13,5.13
2012-06-22,5.13,5.13,5.13,5.13
2012-06-25,5.12,5.12,5.12,5.12
2012-06-26,5.13,5.13,5.13,5.13
2012-06-27,5.13,5.13,5.13,5.13
2012-06-28,5.13,5.13,5.13,5.13
2012-06-29,5.13,5.13,5.13,5.13
2012-07-02,5.13,5.13,5.13,5.13
2012-07-03,5.13,5.13,5.13,5.13
2012-07-04,5.13,5.13,5.13,5.13
2012-07-05,5.13,5.13,5.13,5.13
2012-07-06,5.13,5.13,5.13,5.13
2012-07-09,5.13,5.13,5.13,5.13
2012-07-10,5.13,5.13,5.13,5.13
2012-07-11,5.14,5.14,5.14,5.14
2012-07-12,5.13,5.13,5.13,5.13
2012-07-13,5.13,5.13,5.13,5.13
2012-07-16,5.12,5.12,5.12,5.12
2012-07-17,5.13,5.13,5.13,5.13
2012-07-18,5.13,5.13,5.13,5.13
2012-07-19,5.13,5.13,5.13,5.13
2012-07-20,5.13,5.13,5.13,5.13
2012-07-23,5.13,5.13,5.13,5.13
2012-07-24,5.12,5.12,5.12,5.12
2012-07-25,5.12,5.12,5.12,5.12
2012-07-26,5.12,5.12,5.12,5.12
2012-07-27,5.12,5.12,5.12,5.12
2012-07-30,5.12,5.12,5.12,5.12
2012-07-31,5.11,5.11,5.11,5.11
2012-08-01,5.11,5.11,5.11,5.11
2012-08-02,5.11,5.11,5.11,5.11
2012-08-03,5.12,5.12,5.12,5.12
2012-08-06,5.11,5.11,5.11,5.11
2012-08-07,5.11,5.11,5.11,5.11
2012-08-08,5.11,5.11,5.11,5.11
2012-08-09,5.11,5.11,5.11,5.11
2012-08-10,5.11,5.11,5.11,5.11
2012-08-13,5.11,5.11,5.11,5.11
2012-08-14,5.11,5.11,5.11,5.11
2012-08-16,5.11,5.11,5.11,5.11
2012-08-17,5.11,5.11,5.11,5.11
2012-08-20,5.11,5.11,5.11,5.11
2012-08-21,5.1,5.1,5.1,5.1
2012-08-22,5.11,5.11,5.11,5.11
2012-08-23,5.11,5.11,5.11,5.11
2012-08-24,5.11,5.11,5.11,5.11
2012-08-27,5.12,5.12,5.12,5.12
2012-08-28,5.11,5.11,5.11,5.11
2012-08-29,5.11,5.11,5.11,5.11
2012-08-30,5.04,5.04,5.04,5.04
2012-08-31,4.99,4.99,4.99,4.99
2012-09-03,4.98,4.98,4.98,4.98
2012-09-04,4.97,4.97,4.97,4.97
2012-09-05,4.96,4.96,4.96,4.96
2012-09-06,4.96,4.96,4.96,4.96
2012-09-07,4.96,4.96,4.96,4.96
2012-09-10,4.96,4.96,4.96,4.96
2012-09-11,4.96,4.96,4.96,4.96
2012-09-12,4.95,4.95,4.95,4.95
2012-09-13,4.95,4.95,4.95,4.95
2012-09-14,4.95,4.95,4.95,4.95
2012-09-17,4.95,4.95,4.95,4.95
2012-09-18,4.95,4.95,4.95,4.95
2012-09-19,4.95,4.95,4.95,4.95
2012-09-20,4.95,4.95,4.95,4.95
2012-09-21,4.95,4.95,4.95,4.95
2012-09-24,4.94,4.94,4.94,4.94
2012-09-25,4.94,4.94,4.94,4.94
2012-09-26,4.94,4.94,4.94,4.94
2012-09-27,4.93,4.93,4.93,4.93
2012-09-28,4.92,4.92,4.92,4.92
2012-10-01,4.92,4.92,4.92,4.92
2012-10-02,4.92,4.92,4.92,4.92
2012-10-03,4.9,4.9,4.9,4.9
2012-10-04,4.9,4.9,4.9,4.9
2012-10-05,4.9,4.9,4.9,4.9
2012-10-08,4.91,4.91,4.91,4.91
2012-10-09,4.91,4.91,4.91,4.91
2012-10-10,4.9,4.9,4.9,4.9
2012-10-11,4.88,4.88,4.88,4.88
2012-10-12,4.83,4.83,4.83,4.83
2012-10-15,4.8,4.8,4.8,4.8
2012-10-16,4.8,4.8,4.8,4.8
2012-10-17,4.79,4.79,4.79,4.79
2012-10-18,4.78,4.78,4.78,4.78
2012-10-19,4.78,4.78,4.78,4.78
2012-10-22,4.77,4.77,4.77,4.77
2012-10-23,4.76,4.76,4.76,4.76
2012-10-24,4.75,4.75,4.75,4.75
2012-10-25,4.75,4.75,4.75,4.75
2012-10-26,4.75,4.75,4.75,4.75
2012-10-29,4.75,4.75,4.75,4.75
2012-10-30,4.75,4.75,4.75,4.75
2012-10-31,4.73,4.73,4.73,4.73
2012-11-02,4.72,4.72,4.72,4.72
2012-11-05,4.71,4.71,4.71,4.71
2012-11-06,4.7,4.7,4.7,4.7
2012-11-07,4.7,4.7,4.7,4.7
2012-11-08,4.65,4.65,4.65,4.65
2012-11-09,4.65,4.65,4.65,4.65
2012-11-12,4.65,4.65,4.65,4.65
2012-11-13,4.64,4.64,4.64,4.64
2012-11-14,4.64,4.64,4.64,4.64
2012-11-15,4.64,4.64,4.64,4.64
2012-11-16,4.64,4.64,4.64,4.64
2012-11-19,4.63,4.63,4.63,4.63
2012-11-20,4.61,4.61,4.61,4.61
2012-11-21,4.61,4.61,4.61,4.61
2012-11-22,4.6,4.6,4.6,4.6
2012-11-23,4.6,4.6,4.6,4.6
2012-11-26,4.57,4.57,4.57,4.57
2012-11-27,4.54,4.54,4.54,4.54
2012-11-28,4.52,4.52,4.52,4.52
2012-11-29,4.5,4.5,4.5,4.5
2012-11-30,4.49,4.49,4.49,4.49
2012-12-03,4.46,4.46,4.46,4.46
2012-12-04,4.43,4.43,4.43,4.43
2012-12-05,4.4,4.4,4.4,4.4
2012-12-06,4.37,4.37,4.37,4.37
2012-12-07,4.35,4.35,4.35,4.35
2012-12-10,4.33,4.33,4.33,4.33
2012-12-11,4.32,4.32,4.32,4.32
2012-12-12,4.29,4.29,4.29,4.29
2012-12-13,4.26,4.26,4.26,4.26
2012-12-14,4.23,4.23,4.23,4.23
2012-12-17,4.21,4.21,4.21,4.21
2012-12-18,4.2,4.2,4.2,4.2
2012-12-19,4.19,4.19,4.19,4.19
2012-12-20,4.17,4.17,4.17,4.17
2012-12-21,4.16,4.16,4.16,4.16
2012-12-24,4.15,4.15,4.15,4.15
2012-12-27,4.14,4.14,4.14,4.14
2012-12-28,4.13,4.13,4.13,4.13
2012-12-31,4.11,4.11,4.11,4.11
2013-01-02,4.1,4.1,4.1,4.1
2013-01-03,4.09,4.09,4.09,4.09
2013-01-04,4.08,4.08,4.08,4.08
2013-01-07,4.07,4.07,4.07,4.07
2013-01-08,4.06,4.06,4.06,4.06
2013-01-09,4.05,4.05,4.05,4.05
2013-01-10,4.04,4.04,4.04,4.04
2013-01-11,4.03,4.03,4.03,4.03
2013-01-14,4.03,4.03,4.03,4.03
2013-01-15,4.03,4.03,4.03,4.03
2013-01-16,4.03,4.03,4.03,4.03
2013-01-17,4.03,4.03,4.03,4.03
2013-01-18,4.03,4.03,4.03,4.03
2013-01-21,4.03,4.03,4.03,4.03
2013-01-22,4.03,4.03,4.03,4.03
2013-01-23,4.03,4.03,4.03,4.03
2013-01-24,4.01,4.01,4.01,4.01
2013-01-25,4,4,4,4
2013-01-28,3.99,3.99,3.99,3.99
2013-01-29,3.98,3.98,3.98,3.98
2013-01-30,3.96,3.96,3.96,3.96
2013-01-31,3.95,3.95,3.95,3.95
2013-02-01,3.94,3.94,3.94,3.94
2013-02-04,3.93,3.93,3.93,3.93
2013-02-05,3.92,3.92,3.92,3.92
2013-02-06,3.88,3.88,3.88,3.88
2013-02-07,3.84,3.84,3.84,3.84
2013-02-08,3.82,3.82,3.82,3.82
2013-02-11,3.81,3.81,3.81,3.81
2013-02-12,3.8,3.8,3.8,3.8
2013-02-13,3.8,3.8,3.8,3.8
2013-02-14,3.8,3.8,3.8,3.8
2013-02-15,3.79,3.79,3.79,3.79
2013-02-18,3.79,3.79,3.79,3.79
2013-02-19,3.76,3.76,3.76,3.76
2013-02-20,3.75,3.75,3.75,3.75
2013-02-21,3.75,3.75,3.75,3.75
2013-02-22,3.75,3.75,3.75,3.75
2013-02-25,3.75,3.75,3.75,3.75
2013-02-26,3.74,3.74,3.74,3.74
2013-02-27,3.74,3.74,3.74,3.74
2013-02-28,3.73,3.73,3.73,3.73
2013-03-01,3.73,3.73,3.73,3.73
2013-03-04,3.73,3.73,3.73,3.73
2013-03-05,3.72,3.72,3.72,3.72
2013-03-06,3.71,3.71,3.71,3.71
2013-03-07,3.47,3.47,3.47,3.47
2013-03-08,3.46,3.46,3.46,3.46
2013-03-11,3.46,3.46,3.46,3.46
2013-03-12,3.46,3.46,3.46,3.46
2013-03-13,3.46,3.46,3.46,3.46
2013-03-14,3.45,3.45,3.45,3.45
2013-03-15,3.42,3.42,3.42,3.42
2013-03-18,3.4,3.4,3.4,3.4
2013-03-19,3.39,3.39,3.39,3.39
2013-03-20,3.39,3.39,3.39,3.39
2013-03-21,3.39,3.39,3.39,3.39
2013-03-22,3.39,3.39,3.39,3.39
2013-03-25,3.39,3.39,3.39,3.39
2013-03-26,3.39,3.39,3.39,3.39
2013-03-27,3.39,3.39,3.39,3.39
2013-03-28,3.39,3.39,3.39,3.39
2013-03-29,3.39,3.39,3.39,3.39
2013-04-02,3.38,3.38,3.38,3.38
2013-04-03,3.38,3.38,3.38,3.38
2013-04-04,3.37,3.37,3.37,3.37
2013-04-05,3.37,3.37,3.37,3.37
2013-04-08,3.37,3.37,3.37,3.37
2013-04-09,3.36,3.36,3.36,3.36
2013-04-10,3.36,3.36,3.36,3.36
2013-04-11,3.35,3.35,3.35,3.35
2013-04-12,3.35,3.35,3.35,3.35
2013-04-15,3.35,3.35,3.35,3.35
2013-04-16,3.35,3.35,3.35,3.35
2013-04-17,3.35,3.35,3.35,3.35
2013-04-18,3.31,3.31,3.31,3.31
2013-04-19,3.27,3.27,3.27,3.27
2013-04-22,3.24,3.24,3.24,3.24
2013-04-23,3.22,3.22,3.22,3.22
2013-04-24,3.2,3.2,3.2,3.2
2013-04-25,3.14,3.14,3.14,3.14
2013-04-26,3.1,3.1,3.1,3.1
2013-04-29,3.09,3.09,3.09,3.09
2013-04-30,3.08,3.08,3.08,3.08
2013-05-02,3.07,3.07,3.07,3.07
2013-05-06,3.05,3.05,3.05,3.05
2013-05-07,3.03,3.03,3.03,3.03
2013-05-08,3.02,3.02,3.02,3.02
2013-05-09,2.95,2.95,2.95,2.95
2013-05-10,2.93,2.93,2.93,2.93
2013-05-13,2.9,2.9,2.9,2.9
2013-05-14,2.89,2.89,2.89,2.89
2013-05-15,2.87,2.87,2.87,2.87
2013-05-16,2.84,2.84,2.84,2.84
2013-05-17,2.82,2.82,2.82,2.82
2013-05-20,2.81,2.81,2.81,2.81
2013-05-21,2.8,2.8,2.8,2.8
2013-05-22,2.79,2.79,2.79,2.79
2013-05-23,2.77,2.77,2.77,2.77
2013-05-24,2.76,2.76,2.76,2.76
2013-05-27,2.74,2.74,2.74,2.74
2013-05-28,2.74,2.74,2.74,2.74
2013-05-29,2.74,2.74,2.74,2.74
2013-05-31,2.74,2.74,2.74,2.74
2013-06-03,2.74,2.74,2.74,2.74
2013-06-04,2.74,2.74,2.74,2.74
2013-06-05,2.74,2.74,2.74,2.74
2013-06-06,2.74,2.74,2.74,2.74
2013-06-07,2.75,2.75,2.75,2.75
2013-06-10,2.76,2.76,2.76,2.76
2013-06-11,2.76,2.76,2.76,2.76
2013-06-12,2.76,2.76,2.76,2.76
2013-06-13,2.76,2.76,2.76,2.76
2013-06-14,2.75,2.75,2.75,2.75
2013-06-17,2.75,2.75,2.75,2.75
2013-06-18,2.75,2.75,2.75,2.75
2013-06-19,2.74,2.74,2.74,2.74
2013-06-20,2.74,2.74,2.74,2.74
2013-06-21,2.74,2.74,2.74,2.74
2013-06-24,2.74,2.74,2.74,2.74
2013-06-25,2.73,2.73,2.73,2.73
2013-06-26,2.74,2.74,2.74,2.74
2013-06-27,2.73,2.73,2.73,2.73
2013-06-28,2.73,2.73,2.73,2.73
2013-07-01,2.72,2.72,2.72,2.72
2013-07-02,2.72,2.72,2.72,2.72
2013-07-03,2.71,2.71,2.71,2.71
2013-07-04,2.69,2.69,2.69,2.69
2013-07-05,2.69,2.69,2.69,2.69
2013-07-08,2.69,2.69,2.69,2.69
2013-07-09,2.69,2.69,2.69,2.69
2013-07-10,2.69,2.69,2.69,2.69
2013-07-11,2.69,2.69,2.69,2.69
2013-07-12,2.69,2.69,2.69,2.69
2013-07-15,2.69,2.69,2.69,2.69
2013-07-16,2.69,2.69,2.69,2.69
2013-07-17,2.69,2.69,2.69,2.69
2013-07-18,2.7,2.7,2.7,2.7
2013-07-19,2.7,2.7,2.7,2.7
2013-07-22,2.69,2.69,2.69,2.69
2013-07-23,2.7,2.7,2.7,2.7
2013-07-24,2.7,2.7,2.7,2.7
2013-07-25,2.7,2.7,2.7,2.7
2013-07-26,2.7,2.7,2.7,2.7
2013-07-29,2.7,2.7,2.7,2.7
2013-07-30,2.7,2.7,2.7,2.7
2013-07-31,2.7,2.7,2.7,2.7
2013-08-01,2.7,2.7,2.7,2.7
2013-08-02,2.7,2.7,2.7,2.7
2013-08-05,2.7,2.7,2.7,2.7
2013-08-06,2.7,2.7,2.7,2.7
2013-08-07,2.7,2.7,2.7,2.7
2013-08-08,2.7,2.7,2.7,2.7
2013-08-09,2.7,2.7,2.7,2.7
2013-08-12,2.69,2.69,2.69,2.69
2013-08-13,2.69,2.69,2.69,2.69
2013-08-14,2.7,2.7,2.7,2.7
2013-08-16,2.7,2.7,2.7,2.7
2013-08-19,2.7,2.7,2.7,2.7
2013-08-20,2.7,2.7,2.7,2.7
2013-08-21,2.7,2.7,2.7,2.7
2013-08-22,2.7,2.7,2.7,2.7
2013-08-23,2.71,2.71,2.71,2.71
2013-08-26,2.71,2.71,2.71,2.71
2013-08-27,2.71,2.71,2.71,2.71
2013-08-28,2.71,2.71,2.71,2.71
2013-08-29,2.71,2.71,2.71,2.71
2013-08-30,2.7,2.7,2.7,2.7
2013-09-02,2.71,2.71,2.71,2.71
2013-09-03,2.7,2.7,2.7,2.7
2013-09-04,2.7,2.7,2.7,2.7
2013-09-05,2.7,2.7,2.7,2.7
2013-09-06,2.7,2.7,2.7,2.7
2013-09-09,2.7,2.7,2.7,2.7
2013-09-10,2.7,2.7,2.7,2.7
2013-09-11,2.7,2.7,2.7,2.7
2013-09-12,2.7,2.7,2.7,2.7
2013-09-13,2.7,2.7,2.7,2.7
2013-09-16,2.7,2.7,2.7,2.7
2013-09-17,2.7,2.7,2.7,2.7
2013-09-18,2.7,2.7,2.7,2.7
2013-09-19,2.7,2.7,2.7,2.7
2013-09-20,2.68,2.68,2.68,2.68
2013-09-23,2.67,2.67,2.67,2.67
2013-09-24,2.67,2.67,2.67,2.67
2013-09-25,2.67,2.67,2.67,2.67
2013-09-26,2.67,2.67,2.67,2.67
2013-09-27,2.67,2.67,2.67,2.67
2013-09-30,2.67,2.67,2.67,2.67
2013-10-01,2.67,2.67,2.67,2.67
2013-10-02,2.68,2.68,2.68,2.68
2013-10-03,2.68,2.68,2.68,2.68
2013-10-04,2.68,2.68,2.68,2.68
2013-10-07,2.68,2.68,2.68,2.68
2013-10-08,2.68,2.68,2.68,2.68
2013-10-09,2.68,2.68,2.68,2.68
2013-10-10,2.68,2.68,2.68,2.68
2013-10-11,2.68,2.68,2.68,2.68
2013-10-14,2.68,2.68,2.68,2.68
2013-10-15,2.67,2.67,2.67,2.67
2013-10-16,2.67,2.67,2.67,2.67
2013-10-17,2.67,2.67,2.67,2.67
2013-10-18,2.67,2.67,2.67,2.67
2013-10-21,2.67,2.67,2.67,2.67
2013-10-22,2.67,2.67,2.67,2.67
2013-10-23,2.66,2.66,2.66,2.66
2013-10-24,2.66,2.66,2.66,2.66
2013-10-25,2.66,2.66,2.66,2.66
2013-10-28,2.66,2.66,2.66,2.66
2013-10-29,2.66,2.66,2.66,2.66
2013-10-30,2.66,2.66,2.66,2.66
2013-10-31,2.66,2.66,2.66,2.66
2013-11-04,2.66,2.66,2.66,2.66
2013-11-05,2.66,2.66,2.66,2.66
2013-11-06,2.66,2.66,2.66,2.66
2013-11-07,2.66,2.66,2.66,2.66
2013-11-08,2.66,2.66,2.66,2.66
2013-11-12,2.66,2.66,2.66,2.66
2013-11-13,2.66,2.66,2.66,2.66
2013-11-14,2.65,2.65,2.65,2.65
2013-11-15,2.65,2.65,2.65,2.65
2013-11-18,2.65,2.65,2.65,2.65
2013-11-19,2.65,2.65,2.65,2.65
2013-11-20,2.65,2.65,2.65,2.65
2013-11-21,2.65,2.65,2.65,2.65
2013-11-22,2.65,2.65,2.65,2.65
2013-11-25,2.65,2.65,2.65,2.65
2013-11-26,2.65,2.65,2.65,2.65
2013-11-27,2.65,2.65,2.65,2.65
2013-11-28,2.65,2.65,2.65,2.65
2013-11-29,2.65,2.65,2.65,2.65
2013-12-02,2.65,2.65,2.65,2.65
2013-12-03,2.65,2.65,2.65,2.65
2013-12-04,2.65,2.65,2.65,2.65
2013-12-05,2.65,2.65,2.65,2.65
2013-12-06,2.65,2.65,2.65,2.65
2013-12-09,2.65,2.65,2.65,2.65
2013-12-10,2.65,2.65,2.65,2.65
2013-12-11,2.65,2.65,2.65,2.65
2013-12-12,2.65,2.65,2.65,2.65
2013-12-13,2.65,2.65,2.65,2.65
2013-12-16,2.65,2.65,2.65,2.65
2013-12-17,2.65,2.65,2.65,2.65
2013-12-18,2.68,2.68,2.68,2.68
2013-12-19,2.69,2.69,2.69,2.69
2013-12-20,2.7,2.7,2.7,2.7
2013-12-23,2.71,2.71,2.71,2.71
2013-12-24,2.71,2.71,2.71,2.71
2013-12-27,2.71,2.71,2.71,2.71
2013-12-30,2.71,2.71,2.71,2.71
2013-12-31,2.71,2.71,2.71,2.71
2014-01-02,2.7,2.7,2.7,2.7
2014-01-03,2.7,2.7,2.7,2.7
2014-01-07,2.7,2.7,2.7,2.7
2014-01-08,2.7,2.7,2.7,2.7
2014-01-09,2.7,2.7,2.7,2.7
2014-01-10,2.7,2.7,2.7,2.7
2014-01-13,2.7,2.7,2.7,2.7
2014-01-14,2.7,2.7,2.7,2.7
2014-01-15,2.7,2.7,2.7,2.7
2014-01-16,2.7,2.7,2.7,2.7
2014-01-17,2.7,2.7,2.7,2.7
2014-01-20,2.7,2.7,2.7,2.7
2014-01-21,2.7,2.7,2.7,2.7
2014-01-22,2.7,2.7,2.7,2.7
2014-01-23,2.7,2.7,2.7,2.7
2014-01-24,2.7,2.7,2.7,2.7
2014-01-27,2.7,2.7,2.7,2.7
2014-01-28,2.7,2.7,2.7,2.7
2014-01-29,2.7,2.7,2.7,2.7
2014-01-30,2.7,2.7,2.7,2.7
2014-01-31,2.71,2.71,2.71,2.71
2014-02-03,2.71,2.71,2.71,2.71
2014-02-04,2.71,2.71,2.71,2.71
2014-02-05,2.71,2.71,2.71,2.71
2014-02-06,2.71,2.71,2.71,2.71
2014-02-07,2.71,2.71,2.71,2.71
2014-02-10,2.71,2.71,2.71,2.71
2014-02-11,2.71,2.71,2.71,2.71
2014-02-12,2.71,2.71,2.71,2.71
2014-02-13,2.71,2.71,2.71,2.71
2014-02-14,2.71,2.71,2.71,2.71
2014-02-17,2.71,2.71,2.71,2.71
2014-02-18,2.71,2.71,2.71,2.71
2014-02-19,2.71,2.71,2.71,2.71
2014-02-20,2.71,2.71,2.71,2.71
2014-02-21,2.71,2.71,2.71,2.71
2014-02-24,2.71,2.71,2.71,2.71
2014-02-25,2.71,2.71,2.71,2.71
2014-02-26,2.71,2.71,2.71,2.71
2014-02-27,2.71,2.71,2.71,2.71
2014-02-28,2.71,2.71,2.71,2.71
2014-03-03,2.71,2.71,2.71,2.71
2014-03-04,2.71,2.71,2.71,2.71
2014-03-05,2.71,2.71,2.71,2.71
2014-03-06,2.71,2.71,2.71,2.71
2014-03-07,2.71,2.71,2.71,2.71
2014-03-10,2.71,2.71,2.71,2.71
2014-03-11,2.71,2.71,2.71,2.71
2014-03-12,2.71,2.71,2.71,2.71
2014-03-13,2.71,2.71,2.71,2.71
2014-03-14,2.71,2.71,2.71,2.71
2014-03-17,2.71,2.71,2.71,2.71
2014-03-18,2.71,2.71,2.71,2.71
2014-03-19,2.71,2.71,2.71,2.71
2014-03-20,2.71,2.71,2.71,2.71
2014-03-21,2.71,2.71,2.71,2.71
2014-03-24,2.71,2.71,2.71,2.71
2014-03-25,2.71,2.71,2.71,2.71
2014-03-26,2.71,2.71,2.71,2.71
2014-03-27,2.71,2.71,2.71,2.71
2014-03-28,2.71,2.71,2.71,2.71
2014-03-31,2.71,2.71,2.71,2.71
2014-04-01,2.71,2.71,2.71,2.71
2014-04-02,2.71,2.71,2.71,2.71
2014-04-03,2.72,2.72,2.72,2.72
2014-04-04,2.72,2.72,2.72,2.72
2014-04-07,2.72,2.72,2.72,2.72
2014-04-08,2.72,2.72,2.72,2.72
2014-04-09,2.72,2.72,2.72,2.72
2014-04-10,2.72,2.72,2.72,2.72
2014-04-11,2.72,2.72,2.72,2.72
2014-04-14,2.72,2.72,2.72,2.72
2014-04-15,2.72,2.72,2.72,2.72
2014-04-16,2.72,2.72,2.72,2.72
2014-04-17,2.72,2.72,2.72,2.72
2014-04-18,2.72,2.72,2.72,2.72
2014-04-22,2.72,2.72,2.72,2.72
2014-04-23,2.72,2.72,2.72,2.72
2014-04-24,2.72,2.72,2.72,2.72
2014-04-25,2.72,2.72,2.72,2.72
2014-04-28,2.72,2.72,2.72,2.72
2014-04-29,2.72,2.72,2.72,2.72
2014-04-30,2.72,2.72,2.72,2.72
2014-05-02,2.72,2.72,2.72,2.72
2014-05-05,2.72,2.72,2.72,2.72
2014-05-06,2.72,2.72,2.72,2.72
2014-05-07,2.72,2.72,2.72,2.72
2014-05-08,2.72,2.72,2.72,2.72
2014-05-09,2.72,2.72,2.72,2.72
2014-05-12,2.72,2.72,2.72,2.72
2014-05-13,2.72,2.72,2.72,2.72
2014-05-14,2.72,2.72,2.72,2.72
2014-05-15,2.72,2.72,2.72,2.72
2014-05-16,2.72,2.72,2.72,2.72
2014-05-19,2.72,2.72,2.72,2.72
2014-05-20,2.72,2.72,2.72,2.72
2014-05-21,2.72,2.72,2.72,2.72
2014-05-22,2.72,2.72,2.72,2.72
2014-05-23,2.72,2.72,2.72,2.72
2014-05-26,2.72,2.72,2.72,2.72
2014-05-27,2.72,2.72,2.72,2.72
2014-05-28,2.72,2.72,2.72,2.72
2014-05-29,2.72,2.72,2.72,2.72
2014-05-30,2.72,2.72,2.72,2.72
2014-06-02,2.72,2.72,2.72,2.72
2014-06-03,2.72,2.72,2.72,2.72
2014-06-04,2.71,2.71,2.71,2.71
2014-06-05,2.7,2.7,2.7,2.7
2014-06-06,2.69,2.69,2.69,2.69
2014-06-09,2.69,2.69,2.69,2.69
2014-06-10,2.69,2.69,2.69,2.69
2014-06-11,2.68,2.68,2.68,2.68
2014-06-12,2.68,2.68,2.68,2.68
2014-06-13,2.68,2.68,2.68,2.68
2014-06-16,2.68,2.68,2.68,2.68
2014-06-17,2.68,2.68,2.68,2.68
2014-06-18,2.68,2.68,2.68,2.68
2014-06-20,2.68,2.68,2.68,2.68
2014-06-23,2.68,2.68,2.68,2.68
2014-06-24,2.68,2.68,2.68,2.68
2014-06-25,2.68,2.68,2.68,2.68
2014-06-26,2.68,2.68,2.68,2.68
2014-06-27,2.68,2.68,2.68,2.68
2014-06-30,2.68,2.68,2.68,2.68
2014-07-01,2.68,2.68,2.68,2.68
2014-07-02,2.68,2.68,2.68,2.68
2014-07-03,2.68,2.68,2.68,2.68
2014-07-04,2.68,2.68,2.68,2.68
2014-07-07,2.68,2.68,2.68,2.68
2014-07-08,2.68,2.68,2.68,2.68
2014-07-09,2.68,2.68,2.68,2.68
2014-07-10,2.68,2.68,2.68,2.68
2014-07-11,2.68,2.68,2.68,2.68
2014-07-14,2.68,2.68,2.68,2.68
2014-07-15,2.68,2.68,2.68,2.68
2014-07-16,2.68,2.68,2.68,2.68
2014-07-17,2.68,2.68,2.68,2.68
2014-07-18,2.68,2.68,2.68,2.68
2014-07-21,2.68,2.68,2.68,2.68
2014-07-22,2.68,2.68,2.68,2.68
2014-07-23,2.67,2.67,2.67,2.67
2014-07-24,2.67,2.67,2.67,2.67
2014-07-25,2.67,2.67,2.67,2.67
2014-07-28,2.67,2.67,2.67,2.67
2014-07-29,2.67,2.67,2.67,2.67
2014-07-30,2.67,2.67,2.67,2.67
2014-07-31,2.67,2.67,2.67,2.67
2014-08-01,2.67,2.67,2.67,2.67
2014-08-04,2.67,2.67,2.67,2.67
2014-08-05,2.67,2.67,2.67,2.67
2014-08-06,2.67,2.67,2.67,2.67
2014-08-07,2.67,2.67,2.67,2.67
2014-08-08,2.67,2.67,2.67,2.67
2014-08-11,2.67,2.67,2.67,2.67
2014-08-12,2.67,2.67,2.67,2.67
2014-08-13,2.67,2.67,2.67,2.67
2014-08-14,2.66,2.66,2.66,2.66
2014-08-18,2.66,2.66,2.66,2.66
2014-08-19,2.65,2.65,2.65,2.65
2014-08-20,2.65,2.65,2.65,2.65
2014-08-21,2.64,2.64,2.64,2.64
2014-08-22,2.64,2.64,2.64,2.64
2014-08-25,2.63,2.63,2.63,2.63
2014-08-26,2.62,2.62,2.62,2.62
2014-08-27,2.61,2.61,2.61,2.61
2014-08-28,2.6,2.6,2.6,2.6
2014-08-29,2.59,2.59,2.59,2.59
2014-09-01,2.58,2.58,2.58,2.58
2014-09-02,2.57,2.57,2.57,2.57
2014-09-03,2.56,2.56,2.56,2.56
